dataset_id,graph_valid,joint_types,manufacturer,max_chain_depth,metadata_matched,n_actuated_joints,n_collision_mesh_refs,n_graph_roots,n_joints,n_links,n_links_with_mesh_visual,n_links_with_visual,n_primitive_visuals,n_resolved_visual_mesh_refs,n_visual_mesh_refs,name,nonfixed_visual_coverage,parse_error,parse_ok,qc_grade,relative_path,resolution_methods,resolved_visual_meshes,robot_xml_name,source,source_link,type,urdf_path,variant,visual_mesh_resolution_rate,xacro_generated,grade_rank,original_rank,native_rank,entity_id,n_available_records,available_sources,eligible_entity,manual_exclusion_reason,loaded_meshes,failed_meshes,mesh_load_errors,feature_ok,total_faces,total_vertices,total_surface_area,watertight_mesh_fraction,total_mesh_bodies,normal_entropy,dihedral_q90_deg,sharp_edge_rate_15deg,sharp_edge_rate_30deg,preliminary_complexity_score,complexity_stratum,p_n_links_with_mesh_visual,p_n_visual_mesh_refs,p_loaded_meshes,p_n_actuated_joints,p_max_chain_depth,p_n_joints,assembly_complexity_v2,kinematic_complexity_v2,geometry_complexity_v2,orientation_module_v2,curvature_module_v2,overall_complexity_v2
223,True,"{""fixed"": 3, ""revolute"": 6}",KUKA,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,KR 5 ARC,1.0,,True,A,ros-industrial\xacro_generated\kuka\kuka_kr5_support\urdf\kr5_arc.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr5_support\\meshes\\kr5_arc\\visual\\base_link.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr5_support\\meshes\\kr5_arc\\visual\\link_1.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr5_support\\meshes\\kr5_arc\\visual\\link_2.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr5_support\\meshes\\kr5_arc\\visual\\link_3.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr5_support\\meshes\\kr5_arc\\visual\\link_4.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr5_support\\meshes\\kr5_arc\\visual\\link_5.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr5_support\\meshes\\kr5_arc\\visual\\link_6.dae""]",kuka_kr5_arc,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr5_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\kuka\kuka_kr5_support\urdf\kr5_arc.urdf,original,1.0,True,2,1,0,arm-b746f2cfd4,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,29074.0,58153.0,3.2957941369218258,0.2857142857142857,15170.0,0.8006387258590795,1.8166707679082288,0.0066211440433847,0.0062479579540795,-0.6216299989729507,low,0.375886524822695,0.36879432624113473,0.46099290780141844,0.39361702127659576,0.5319148936170213,0.44680851063829785,0.4018912529550827,0.4574468085106383,0.43577620173364856,0.6690307328605201,0.20252167060677698,0.43170475439978984
224,True,"{""fixed"": 3, ""revolute"": 6}",KUKA,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,KR 6 R700 sixx,1.0,,True,A,ros-industrial\xacro_generated\kuka\kuka_kr6_support\urdf\kr6r700sixx.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6_agilus\\visual\\base_link.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6_agilus\\visual\\link_1.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6_agilus\\visual\\link_3.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6_agilus\\visual\\link_5.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6_agilus\\visual\\link_6.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6r700sixx\\visual\\link_2.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6r700sixx\\visual\\link_4.dae""]",kuka_kr6r700sixx,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr6_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\kuka\kuka_kr6_support\urdf\kr6r700sixx.urdf,original,1.0,True,2,1,0,arm-e07d114785,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,44700.0,22380.0,781201.0073625875,0.5714285714285714,8.0,0.838453253184447,89.26320906205272,0.2107143683128106,0.1957539182061582,0.5578417714331287,high,0.375886524822695,0.36879432624113473,0.46099290780141844,0.39361702127659576,0.5319148936170213,0.44680851063829785,0.4018912529550827,0.4574468085106383,0.7860520094562649,0.9669030732860521,0.6052009456264775,0.5484633569739953
226,True,"{""fixed"": 3, ""revolute"": 6}",KUKA,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,KR 6 R900 sixx,1.0,,True,A,ros-industrial\xacro_generated\kuka\kuka_kr6_support\urdf\kr6r900sixx.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6_agilus\\visual\\base_link.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6_agilus\\visual\\link_1.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6_agilus\\visual\\link_3.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6_agilus\\visual\\link_5.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6_agilus\\visual\\link_6.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6r900sixx\\visual\\link_2.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr6_support\\meshes\\kr6r900sixx\\visual\\link_4.dae""]",kuka_kr6r900sixx,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr6_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\kuka\kuka_kr6_support\urdf\kr6r900sixx.urdf,original,1.0,True,2,1,0,arm-c8e061a405,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,36758.0,18417.0,1348125.6935011777,0.4285714285714285,15.0,0.8311993903618576,88.54495177039117,0.2165583802634148,0.1987104711484058,0.5349221830484673,high,0.375886524822695,0.36879432624113473,0.46099290780141844,0.39361702127659576,0.5319148936170213,0.44680851063829785,0.4018912529550827,0.4574468085106383,0.6926713947990545,0.7659574468085107,0.6193853427895981,0.5173364854215918
225,True,"{""fixed"": 3, ""revolute"": 6}",KUKA,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,KR 6 R900-2,1.0,,True,A,ros-industrial\xacro_generated\kuka\kuka_kr6_support\urdf\kr6r900_2.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_6.stl""]",kuka_kr6r900_2,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr6_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\kuka\kuka_kr6_support\urdf\kr6r900_2.urdf,original,1.0,True,2,1,0,arm-aa1b44f60a,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,20336.0,10176.0,1.4360203482858611,0.4285714285714285,9.0,0.8577420550430845,81.94654905037254,0.3524199469903992,0.2513556175824615,0.8687810039749388,high,0.375886524822695,0.36879432624113473,0.46099290780141844,0.39361702127659576,0.5319148936170213,0.44680851063829785,0.4018912529550827,0.4574468085106383,0.8148148148148149,0.8617021276595745,0.7679275019700551,0.5580509587601786
17,True,"{""fixed"": 3, ""revolute"": 7}",KUKA,9.0,True,7.0,8.0,1.0,10.0,11.0,8.0,8.0,0.0,8.0,8.0,LBR iiwa 14,1.0,,True,A,matlab\iiwa_description\urdf\kukaIiwa14.urdf,"{""ancestor_suffix"": 8}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa14\\visual\\link_0.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa14\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa14\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa14\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa14\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa14\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa14\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa14\\visual\\link_7.stl""]",iiwa14,matlab,https://se.mathworks.com/matlabcentral/fileexchange/98714-robotics-system-toolbox-robot-library-data,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\matlab\iiwa_description\urdf\kukaIiwa14.urdf,original,1.0,False,2,1,1,arm-f1f8f0dd95,8,"[""drake"", ""matlab""]",True,,8.0,0.0,[],True,109951.0,55020.0,1.0248228973625158,0.125,9.0,0.8228704730409296,20.594970072041388,0.1028987737979862,0.0649655798628435,-0.2057527148158463,medium,0.7411347517730497,0.7375886524822695,0.776595744680851,0.7801418439716312,0.8546099290780141,0.74822695035461,0.75177304964539,0.7943262411347517,0.5981087470449172,0.9267139479905437,0.2695035460992908,0.714736012608353
117,True,"{""fixed"": 2, ""revolute"": 7}",KUKA,8.0,True,7.0,8.0,1.0,9.0,10.0,8.0,8.0,0.0,8.0,8.0,LBR iiwa 14 R820,1.0,,True,A,robotics-toolbox\kuka_description\kuka_lbr_iiwa\urdf\lbr_iiwa_14_r820.urdf,"{""ancestor_suffix"": 8}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\kuka_description\\kuka_lbr_iiwa\\meshes\\lbr_iiwa_14_r820\\visual\\base_link.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\kuka_description\\kuka_lbr_iiwa\\meshes\\lbr_iiwa_14_r820\\visual\\link_1.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\kuka_description\\kuka_lbr_iiwa\\meshes\\lbr_iiwa_14_r820\\visual\\link_2.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\kuka_description\\kuka_lbr_iiwa\\meshes\\lbr_iiwa_14_r820\\visual\\link_3.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\kuka_description\\kuka_lbr_iiwa\\meshes\\lbr_iiwa_14_r820\\visual\\link_4.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\kuka_description\\kuka_lbr_iiwa\\meshes\\lbr_iiwa_14_r820\\visual\\link_5.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\kuka_description\\kuka_lbr_iiwa\\meshes\\lbr_iiwa_14_r820\\visual\\link_6.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\robotics-toolbox\\kuka_description\\kuka_lbr_iiwa\\meshes\\lbr_iiwa_14_r820\\visual\\link_7.dae""]",kuka_lbr_iiwa_14_r820,robotics-toolbox,https://github.com/petercorke/robotics-toolbox-python/tree/07ad1259338d6dfd41af6e5e50973e315284a912/rtb-data/rtbdata/xacro/kuka_description/kuka_lbr_iiwa,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\robotics-toolbox\kuka_description\kuka_lbr_iiwa\urdf\lbr_iiwa_14_r820.urdf,original,1.0,False,2,1,1,arm-6e913f41ef,2,"[""robotics-toolbox"", ""ros-industrial""]",True,,8.0,0.0,[],True,73108.0,38928.0,1.014538539271401,0.25,164.0,0.7987774876438624,23.725358619385062,0.0901509255783789,0.0640363773923056,-0.3074205270016573,medium,0.7411347517730497,0.7375886524822695,0.776595744680851,0.7801418439716312,0.5319148936170213,0.44680851063829785,0.75177304964539,0.5862884160756501,0.640661938534279,0.9503546099290779,0.3309692671394799,0.6595744680851063
16,True,"{""fixed"": 3, ""revolute"": 7}",KUKA,9.0,True,7.0,8.0,1.0,10.0,11.0,8.0,8.0,0.0,8.0,8.0,LBR iiwa 7,1.0,,True,A,matlab\iiwa_description\urdf\kukaIiwa7.urdf,"{""ancestor_suffix"": 8}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa7\\visual\\link_0.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa7\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa7\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa7\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa7\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa7\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa7\\visual\\link_6.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\iiwa_description\\meshes\\iiwa7\\visual\\link_7.stl""]",iiwa7,matlab,https://se.mathworks.com/matlabcentral/fileexchange/98714-robotics-system-toolbox-robot-library-data,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\matlab\iiwa_description\urdf\kukaIiwa7.urdf,original,1.0,False,2,1,1,arm-91bce84f44,2,"[""matlab"", ""random""]",True,,8.0,0.0,[],True,189077.0,94657.0,0.8921329982417832,0.125,20.0,0.8319553331379361,19.37400561464402,0.0807682861892436,0.0644682654850018,-0.2216706106821223,medium,0.7411347517730497,0.7375886524822695,0.776595744680851,0.7801418439716312,0.8546099290780141,0.74822695035461,0.75177304964539,0.7943262411347517,0.6059889676910953,0.9787234042553191,0.23325453112687156,0.7173627528237456
28,True,"{""continuous"": 4, ""fixed"": 1, ""revolute"": 3}",Kinova Robotics,8.0,True,7.0,9.0,1.0,8.0,9.0,9.0,9.0,0.0,9.0,9.0,Gen3,1.0,,True,A,matlab\kortex_description\urdf\kinovaGen3.urdf,"{""ancestor_suffix"": 9}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_description\\meshes\\Bracelet_Link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_description\\meshes\\EndEffector_Link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_description\\meshes\\ForeArm_Link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_description\\meshes\\HalfArm1_Link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_description\\meshes\\HalfArm2_Link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_description\\meshes\\Shoulder_Link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_description\\meshes\\Wrist1_Link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_description\\meshes\\Wrist2_Link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_description\\meshes\\base_link.STL""]",JACO3_URDF_V10,matlab,https://se.mathworks.com/matlabcentral/fileexchange/98714-robotics-system-toolbox-robot-library-data,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\matlab\kortex_description\urdf\kinovaGen3.urdf,original,1.0,False,2,1,1,arm-23fbd5742a,2,"[""matlab"", ""robotics-toolbox""]",True,,8.0,1.0,"[""EndEffector_Link.STL: ValueError: scene has no triangle geometry""]",True,86722.0,43401.0,0.9883133037988784,0.5,47.0,0.8680036450503908,49.235653728964486,0.1934059577019124,0.1378299974374804,0.3614279657589381,high,0.8156028368794326,0.8085106382978723,0.776595744680851,0.7801418439716312,0.5319148936170213,0.1276595744680851,0.8002364066193853,0.47990543735224583,0.7218282111899134,0.91725768321513,0.5263987391646966,0.6673233517205149
29,True,"{""continuous"": 4, ""fixed"": 5, ""revolute"": 3}",Kinova Robotics,9.0,True,7.0,8.0,1.0,12.0,13.0,8.0,8.0,0.0,8.0,8.0,Gen3 V12,1.0,,True,A,matlab\kortex_v12_description\robots\kinovaGen3V12.urdf,"{""ancestor_suffix"": 8}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_v12_description\\arms\\gen3\\7dof\\meshes\\base_link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_v12_description\\arms\\gen3\\7dof\\meshes\\bracelet_with_vision_link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_v12_description\\arms\\gen3\\7dof\\meshes\\forearm_link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_v12_description\\arms\\gen3\\7dof\\meshes\\half_arm_1_link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_v12_description\\arms\\gen3\\7dof\\meshes\\half_arm_2_link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_v12_description\\arms\\gen3\\7dof\\meshes\\shoulder_link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_v12_description\\arms\\gen3\\7dof\\meshes\\spherical_wrist_1_link.STL"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\kortex_v12_description\\arms\\gen3\\7dof\\meshes\\spherical_wrist_2_link.STL""]",gen3,matlab,https://se.mathworks.com/matlabcentral/fileexchange/98714-robotics-system-toolbox-robot-library-data,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\matlab\kortex_v12_description\robots\kinovaGen3V12.urdf,original,1.0,False,2,1,1,arm-19d6bdecaf,1,"[""matlab""]",True,,8.0,0.0,[],True,86944.0,43512.0,0.9933951285504148,0.5,47.0,0.8679802103928063,49.15576244805985,0.1943634138017322,0.138360654322972,0.3626874928667707,high,0.7411347517730497,0.7375886524822695,0.776595744680851,0.7801418439716312,0.8546099290780141,0.8652482269503546,0.75177304964539,0.8333333333333334,0.7171000788022064,0.9101654846335697,0.5240346729708432,0.7674021539269766
68,True,"{""continuous"": 2, ""fixed"": 3, ""revolute"": 8}",Kinova Robotics,8.0,True,10.0,11.0,1.0,13.0,14.0,11.0,11.0,0.0,15.0,15.0,Jaco J2N4S300,1.0,,True,A,oems\xacro_generated\kinova_robotics\kinova_description\urdf\j2n4s300_standalone.urdf,"{""ancestor_suffix"": 15}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\kinova_robotics\\kinova_description\\meshes\\arm.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\kinova_robotics\\kinova_description\\meshes\\base.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\kinova_robotics\\kinova_description\\meshes\\finger_distal.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\kinova_robotics\\kinova_description\\meshes\\finger_proximal.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\kinova_robotics\\kinova_description\\meshes\\forearm.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\kinova_robotics\\kinova_description\\meshes\\hand_3finger.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\kinova_robotics\\kinova_description\\meshes\\ring_big.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\kinova_robotics\\kinova_description\\meshes\\ring_small.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\kinova_robotics\\kinova_description\\meshes\\shoulder.dae""]",j2n4s300,oems,https://github.com/Kinovarobotics/kinova-ros/tree/09521579f49ffc8af88aafd749450ae9ed718ec9/kinova_description,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\oems\xacro_generated\kinova_robotics\kinova_description\urdf\j2n4s300_standalone.urdf,original,1.0,True,2,1,0,arm-8feb5af658,2,"[""oems"", ""robotics-toolbox""]",True,,9.0,0.0,[],True,73956.0,36984.0,0.3194851226554266,1.0,9.0,0.816670925444889,15.44288410842208,0.0431539650502689,0.0408738955840409,-0.387036899931748,low,0.9219858156028369,0.9290780141843972,0.8652482269503546,0.9822695035460993,0.5319148936170213,0.9113475177304965,0.9054373522458629,0.8085106382978724,0.12608353033884948,0.08274231678486997,0.169424743892829,0.613343840294195
