dataset_id,graph_valid,joint_types,manufacturer,max_chain_depth,metadata_matched,n_actuated_joints,n_collision_mesh_refs,n_graph_roots,n_joints,n_links,n_links_with_mesh_visual,n_links_with_visual,n_primitive_visuals,n_resolved_visual_mesh_refs,n_visual_mesh_refs,name,nonfixed_visual_coverage,parse_error,parse_ok,qc_grade,relative_path,resolution_methods,resolved_visual_meshes,robot_xml_name,source,source_link,type,urdf_path,variant,visual_mesh_resolution_rate,xacro_generated,grade_rank,original_rank,native_rank,entity_id,n_available_records,available_sources,eligible_entity,manual_exclusion_reason,loaded_meshes,failed_meshes,mesh_load_errors,feature_ok,total_faces,total_vertices,total_surface_area,watertight_mesh_fraction,total_mesh_bodies,normal_entropy,dihedral_q90_deg,sharp_edge_rate_15deg,sharp_edge_rate_30deg,preliminary_complexity_score,complexity_stratum
215,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,7.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,R-2000iC/210L,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_r2000ic_support\urdf\r2000ic210l.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic210l\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic210l\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic210l\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic210l\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic210l\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic210l\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic210l\\visual\\link_6.stl""]",fanuc_r2000ic210l,ros-industrial,https://github.com/ros-industrial/fanuc_experimental/tree/faf8a758f7b25ae7b31ee836933102bd066dc528/fanuc_r2000ic_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_r2000ic_support\urdf\r2000ic210l.urdf,original,1.0,True,2,1,0,arm-6c6b40b711,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,4437.0,2233.0,9.214018513500962,0.8571428571428571,7.0,0.7422115035150993,35.50869709941106,0.2048345830173718,0.12864048607604808,-0.24770609090267084,medium
216,True,"{""fixed"": 3, ""revolute"": 6}",Fanuc,7.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,R-2000iC/270F,1.0,,True,A,ros-industrial\xacro_generated\fanuc\fanuc_r2000ic_support\urdf\r2000ic270f.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic270f\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic270f\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic270f\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic270f\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic270f\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic270f\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\fanuc\\fanuc_r2000ic_support\\meshes\\r2000ic270f\\visual\\link_6.stl""]",fanuc_r2000ic270f,ros-industrial,https://github.com/ros-industrial/fanuc_experimental/tree/faf8a758f7b25ae7b31ee836933102bd066dc528/fanuc_r2000ic_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\fanuc\fanuc_r2000ic_support\urdf\r2000ic270f.urdf,original,1.0,True,2,1,0,arm-42320609fa,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,1331.0,680.0,8.565411806721094,0.8571428571428571,7.0,0.7231712136374985,43.08414594977227,0.31989401909132265,0.15754664096347967,-0.037110091525174464,medium
64,True,"{""fixed"": 9, ""revolute"": 7}",Franka Emika,8.0,True,7.0,8.0,1.0,16.0,17.0,8.0,8.0,0.0,8.0,8.0,FR3,1.0,,True,A,oems\xacro_generated\franka_emika\franka_description\robots\fr3\fr3.urdf,"{""ancestor_suffix"": 8}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\franka_emika\\franka_description\\meshes\\visual\\link0.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\franka_emika\\franka_description\\meshes\\visual\\link1.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\franka_emika\\franka_description\\meshes\\visual\\link2.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\franka_emika\\franka_description\\meshes\\visual\\link3.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\franka_emika\\franka_description\\meshes\\visual\\link4.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\franka_emika\\franka_description\\meshes\\visual\\link5.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\franka_emika\\franka_description\\meshes\\visual\\link6.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\oems\\xacro_generated\\franka_emika\\franka_description\\meshes\\visual\\link7.dae""]",fr3,oems,https://github.com/frankaemika/franka_ros/tree/a58d3052a241304392847df6464234c83d728a38/franka_description,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\oems\xacro_generated\franka_emika\franka_description\robots\fr3\fr3.urdf,original,1.0,True,2,1,0,arm-43fa322555,1,"[""oems""]",True,,8.0,0.0,[],True,126586.0,140188.0,0.8485758999601278,0.25,29434.0,0.8835853293468853,19.88297101353049,0.08100889124932881,0.05527979990259038,-0.01176952624793833,medium
14,True,"{""fixed"": 2, ""prismatic"": 2, ""revolute"": 7}",Franka Emika,10.0,True,9.0,11.0,1.0,11.0,12.0,11.0,11.0,0.0,11.0,11.0,Panda,1.0,,True,A,matlab\franka_description\robots\frankaEmikaPanda.urdf,"{""ancestor_suffix"": 11}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\franka_description\\meshes\\visual\\finger.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\franka_description\\meshes\\visual\\hand.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\franka_description\\meshes\\visual\\link0.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\franka_description\\meshes\\visual\\link1.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\franka_description\\meshes\\visual\\link2.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\franka_description\\meshes\\visual\\link3.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\franka_description\\meshes\\visual\\link4.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\franka_description\\meshes\\visual\\link5.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\franka_description\\meshes\\visual\\link6.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\matlab\\franka_description\\meshes\\visual\\link7.dae""]",panda,matlab,https://se.mathworks.com/matlabcentral/fileexchange/98714-robotics-system-toolbox-robot-library-data,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\matlab\franka_description\robots\frankaEmikaPanda.urdf,original,1.0,False,2,1,1,arm-07307859e2,5,"[""matlab"", ""oems"", ""random"", ""robotics-toolbox""]",True,,10.0,0.0,[],True,134288.0,161760.0,0.9154320475196026,0.2,36352.0,0.8796260613365283,18.448845087686262,0.0750926220935031,0.051242586578718094,-0.05076227082803227,medium
218,True,"{""fixed"": 3, ""revolute"": 6}",KUKA,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,KR 10 R1100 sixx,1.0,,True,A,ros-industrial\xacro_generated\kuka\kuka_kr10_support\urdf\kr10r1100sixx.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1100sixx\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1100sixx\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1100sixx\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1100sixx\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1100sixx\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1100sixx\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1100sixx\\visual\\link_6.stl""]",kuka_kr10r1100sixx,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr10_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\kuka\kuka_kr10_support\urdf\kr10r1100sixx.urdf,original,1.0,True,2,1,0,arm-dcc2b0ce1e,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,59781.0,29944.0,1.4834755318400987,0.2857142857142857,10.0,0.7978473057354062,89.37465007271174,0.2512092083995331,0.24533535416419425,0.45513096761018296,high
219,True,"{""fixed"": 3, ""revolute"": 6}",KUKA,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,KR 10 R1420,1.0,,True,A,ros-industrial\xacro_generated\kuka\kuka_kr10_support\urdf\kr10r1420.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1420\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1420\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1420\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1420\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1420\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1420\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r1420\\visual\\link_6.stl""]",kuka_kr10r1420,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr10_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\kuka\kuka_kr10_support\urdf\kr10r1420.urdf,original,1.0,True,2,1,0,arm-a751040684,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,112863.0,56330.0,2.3417901897892253,0.5714285714285714,54.0,0.8309578206129852,87.69534748688315,0.32540592228197485,0.20212594009471058,0.7388214139982786,high
217,True,"{""fixed"": 3, ""revolute"": 6}",KUKA,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,KR 10 R900-2,1.0,,True,A,ros-industrial\xacro_generated\kuka\kuka_kr10_support\urdf\kr10r900_2.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr10_support\\meshes\\kr10r900_2\\visual\\link_6.stl""]",kuka_kr10r900_2,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr10_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\kuka\kuka_kr10_support\urdf\kr10r900_2.urdf,original,1.0,True,2,1,0,arm-3ce41d3c31,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,20336.0,10176.0,1.4360203482858613,0.42857142857142855,9.0,0.8577420550430845,81.94654905037254,0.35241994699039925,0.25135561758246155,0.8694561655587458,high
144,True,"{""fixed"": 2, ""revolute"": 6}",KUKA,7.0,True,6.0,7.0,1.0,8.0,9.0,7.0,7.0,0.0,7.0,7.0,KR 120 R2500 pro,1.0,,True,A,ros-industrial\kuka\kuka_kr120_support\urdf\kr120r2500pro.urdf,"{""indexed_suffix_nearest_package"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr120_support\\meshes\\kr120r2500pro\\visual\\base_link.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr120_support\\meshes\\kr120r2500pro\\visual\\link_1.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr120_support\\meshes\\kr120r2500pro\\visual\\link_2.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr120_support\\meshes\\kr120r2500pro\\visual\\link_3.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr120_support\\meshes\\kr120r2500pro\\visual\\link_4.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr120_support\\meshes\\kr120r2500pro\\visual\\link_5.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr120_support\\meshes\\kr120r2500pro\\visual\\link_6.dae""]",kuka_kr120r2500pro,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr120_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\kuka\kuka_kr120_support\urdf\kr120r2500pro.urdf,original,1.0,False,2,1,1,arm-a0fb4a920d,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,63146.0,95127.0,9914321.260048185,0.5714285714285714,23218.0,0.8410346606528277,19.03354101276419,0.037569241469260266,0.03263403317625185,-0.2889193773912603,medium
221,True,"{""fixed"": 3, ""revolute"": 6}",KUKA,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,KR 150 R3100-2,1.0,,True,A,ros-industrial\xacro_generated\kuka\kuka_kr150_support\urdf\kr150r3100_2.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150r3100_2\\visual\\base_link.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150r3100_2\\visual\\link_1.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150r3100_2\\visual\\link_2.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150r3100_2\\visual\\link_3.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150r3100_2\\visual\\link_4.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150r3100_2\\visual\\link_5.stl"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150r3100_2\\visual\\link_6.stl""]",kuka_kr150r3100_2,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr150_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\kuka\kuka_kr150_support\urdf\kr150r3100_2.urdf,original,1.0,True,2,1,0,arm-79c861f26a,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,59707.0,28637.0,10.52089154110042,0.2857142857142857,68.0,0.8910649410475701,88.86504656526022,0.46059149843361485,0.32212521742054745,1.2838016235089384,high
220,True,"{""fixed"": 3, ""revolute"": 6}",KUKA,8.0,True,6.0,7.0,1.0,9.0,10.0,7.0,7.0,0.0,7.0,7.0,KR 150-2,1.0,,True,A,ros-industrial\xacro_generated\kuka\kuka_kr150_support\urdf\kr150_2.urdf,"{""ancestor_suffix"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150_2\\visual\\base_link.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150_2\\visual\\link_1.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150_2\\visual\\link_2.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150_2\\visual\\link_3.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150_2\\visual\\link_4.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150_2\\visual\\link_5.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\xacro_generated\\kuka\\kuka_kr150_support\\meshes\\kr150_2\\visual\\link_6.dae""]",kuka_kr150_2,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr150_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\xacro_generated\kuka\kuka_kr150_support\urdf\kr150_2.urdf,original,1.0,True,2,1,0,arm-a72160b62d,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,51117.0,77030.0,13.23152195137322,0.42857142857142855,18455.0,0.7312354225003624,34.17650188725386,0.11112411094167883,0.10584897837467361,-0.49859950853301743,low
145,True,"{""fixed"": 2, ""revolute"": 6}",KUKA,7.0,True,6.0,7.0,1.0,8.0,9.0,7.0,7.0,0.0,7.0,7.0,KR 16-2,1.0,,True,A,ros-industrial\kuka\kuka_kr16_support\urdf\kr16_2.urdf,"{""indexed_suffix_nearest_package"": 7}","[""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr16_support\\meshes\\kr16_2\\visual\\base_link.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr16_support\\meshes\\kr16_2\\visual\\link_1.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr16_support\\meshes\\kr16_2\\visual\\link_2.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr16_support\\meshes\\kr16_2\\visual\\link_3.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr16_support\\meshes\\kr16_2\\visual\\link_4.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr16_support\\meshes\\kr16_2\\visual\\link_5.dae"", ""D:\\CADtest\\papertest\\go_nogo1\\sources\\urdf_files_dataset\\urdf_files\\ros-industrial\\kuka\\kuka_kr16_support\\meshes\\kr16_2\\visual\\link_6.dae""]",kuka_kr16_2,ros-industrial,https://github.com/ros-industrial/kuka_experimental/tree/e906e76700cec944c3f04728157f487b771cf399/kuka_kr16_support,robotic arm,D:\CADtest\papertest\go_nogo1\sources\urdf_files_dataset\urdf_files\ros-industrial\kuka\kuka_kr16_support\urdf\kr16_2.urdf,original,1.0,False,2,1,1,arm-a49344adee,1,"[""ros-industrial""]",True,,7.0,0.0,[],True,17748.0,18303.0,4280188.942288872,0.7142857142857143,3021.0,0.6948018823773602,44.88766963689355,0.18276171863682714,0.17275080943030982,-0.4308131975976206,low
