case_id,link_id,view,crop_kind,crop_path,bbox_px,localization_method,gt_geometry_used
dev_arm-43fa322555,L9,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L9\front_link_crop.png,"[142, 54, 254, 348]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L9,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L9\front_proximal_joint_crop.png,"[139, 53, 239, 347]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L9,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L9\front_distal_joint_crop.png,"[157, 55, 257, 349]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L9,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L9\isometric_link_crop.png,"[132, 41, 232, 363]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L9,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L9\isometric_proximal_joint_crop.png,"[130, 31, 230, 353]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L9,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L9\isometric_distal_joint_crop.png,"[133, 51, 233, 373]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L10,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L10\front_link_crop.png,"[160, 55, 272, 349]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L10,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L10\front_proximal_joint_crop.png,"[157, 55, 257, 349]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L10,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L10\front_distal_joint_crop.png,"[175, 56, 275, 350]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L10,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L10\isometric_link_crop.png,"[135, 59, 235, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L10,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L10\isometric_proximal_joint_crop.png,"[133, 51, 233, 373]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L10,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L10\isometric_distal_joint_crop.png,"[136, 59, 236, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L11,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L11\front_link_crop.png,"[178, 56, 290, 350]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L11,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L11\front_proximal_joint_crop.png,"[175, 56, 275, 350]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L11,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L11\front_distal_joint_crop.png,"[193, 57, 293, 351]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L11,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L11\isometric_link_crop.png,"[138, 59, 238, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L11,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L11\isometric_proximal_joint_crop.png,"[136, 59, 236, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L11,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L11\isometric_distal_joint_crop.png,"[139, 59, 239, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L12,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L12\front_link_crop.png,"[196, 57, 308, 351]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L12,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L12\front_proximal_joint_crop.png,"[193, 57, 293, 351]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L12,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L12\front_distal_joint_crop.png,"[211, 58, 311, 352]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L12,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L12\isometric_link_crop.png,"[141, 59, 241, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L12,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L12\isometric_proximal_joint_crop.png,"[139, 59, 239, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L12,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L12\isometric_distal_joint_crop.png,"[143, 59, 243, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L13,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L13\front_link_crop.png,"[214, 58, 326, 352]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L13,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L13\front_proximal_joint_crop.png,"[211, 58, 311, 352]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L13,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L13\front_distal_joint_crop.png,"[228, 59, 328, 353]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L13,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L13\isometric_link_crop.png,"[144, 59, 244, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L13,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L13\isometric_proximal_joint_crop.png,"[143, 59, 243, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L13,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L13\isometric_distal_joint_crop.png,"[146, 59, 246, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L14,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L14\front_link_crop.png,"[231, 59, 343, 353]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L14,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L14\front_proximal_joint_crop.png,"[228, 59, 328, 353]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L14,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L14\front_distal_joint_crop.png,"[246, 60, 346, 354]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L14,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L14\isometric_link_crop.png,"[147, 59, 247, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L14,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L14\isometric_proximal_joint_crop.png,"[146, 59, 246, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L14,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L14\isometric_distal_joint_crop.png,"[149, 59, 249, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L15,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L15\front_link_crop.png,"[248, 60, 360, 354]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L15,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L15\front_proximal_joint_crop.png,"[246, 60, 346, 354]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L15,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L15\front_distal_joint_crop.png,"[260, 61, 360, 355]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L15,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L15\isometric_link_crop.png,"[150, 59, 250, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L15,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L15\isometric_proximal_joint_crop.png,"[149, 59, 249, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L15,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L15\isometric_distal_joint_crop.png,"[152, 59, 252, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L16,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L16\front_link_crop.png,"[248, 62, 360, 356]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L16,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L16\front_proximal_joint_crop.png,"[260, 61, 360, 355]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L16,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L16\front_distal_joint_crop.png,"[260, 62, 360, 356]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L16,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L16\isometric_link_crop.png,"[153, 59, 253, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L16,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L16\isometric_proximal_joint_crop.png,"[152, 59, 252, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-43fa322555,L16,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-43fa322555\crops\L16\isometric_distal_joint_crop.png,"[154, 59, 254, 381]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L0,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L0\front_link_crop.png,"[0, 84, 112, 329]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L0,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L0\front_proximal_joint_crop.png,"[0, 84, 100, 329]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L0,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L0\front_distal_joint_crop.png,"[0, 83, 100, 328]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L0,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L0\isometric_link_crop.png,"[35, 0, 135, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L0,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L0\isometric_proximal_joint_crop.png,"[34, 0, 134, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L0,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L0\isometric_distal_joint_crop.png,"[40, 0, 140, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L1,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L1\front_link_crop.png,"[0, 82, 112, 327]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L1,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L1\front_proximal_joint_crop.png,"[0, 83, 100, 328]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L1,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L1\front_distal_joint_crop.png,"[1, 82, 101, 327]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L1,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L1\isometric_link_crop.png,"[45, 0, 145, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L1,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L1\isometric_proximal_joint_crop.png,"[40, 0, 140, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L1,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L1\isometric_distal_joint_crop.png,"[50, 0, 150, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L2,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L2\front_link_crop.png,"[3, 81, 115, 326]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L2,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L2\front_proximal_joint_crop.png,"[1, 82, 101, 327]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L2,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L2\front_distal_joint_crop.png,"[16, 80, 116, 325]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L2,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L2\isometric_link_crop.png,"[55, 0, 155, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L2,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L2\isometric_proximal_joint_crop.png,"[50, 0, 150, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L2,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L2\isometric_distal_joint_crop.png,"[60, 0, 160, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L3,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L3\front_link_crop.png,"[18, 79, 130, 324]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L3,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L3\front_proximal_joint_crop.png,"[16, 80, 116, 325]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L3,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L3\front_distal_joint_crop.png,"[31, 78, 131, 323]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L3,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L3\isometric_link_crop.png,"[65, 0, 165, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L3,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L3\isometric_proximal_joint_crop.png,"[60, 0, 160, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L3,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L3\isometric_distal_joint_crop.png,"[70, 0, 170, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L4,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L4\front_link_crop.png,"[32, 77, 144, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L4,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L4\front_proximal_joint_crop.png,"[31, 78, 131, 323]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L4,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L4\front_distal_joint_crop.png,"[46, 76, 146, 321]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L4,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L4\isometric_link_crop.png,"[75, 0, 175, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L4,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L4\isometric_proximal_joint_crop.png,"[70, 0, 170, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L4,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L4\isometric_distal_joint_crop.png,"[79, 0, 179, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L5,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L5\front_link_crop.png,"[47, 76, 159, 321]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L5,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L5\front_proximal_joint_crop.png,"[46, 76, 146, 321]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L5,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L5\front_distal_joint_crop.png,"[60, 75, 160, 320]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L5,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L5\isometric_link_crop.png,"[84, 0, 184, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L5,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L5\isometric_proximal_joint_crop.png,"[79, 0, 179, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L5,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L5\isometric_distal_joint_crop.png,"[89, 0, 189, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L6,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L6\front_link_crop.png,"[62, 74, 174, 319]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L6,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L6\front_proximal_joint_crop.png,"[60, 75, 160, 320]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L6,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L6\front_distal_joint_crop.png,"[75, 73, 175, 318]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L6,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L6\isometric_link_crop.png,"[94, 4, 194, 326]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L6,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L6\isometric_proximal_joint_crop.png,"[89, 0, 189, 322]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L6,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L6\isometric_distal_joint_crop.png,"[99, 10, 199, 332]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L7,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L7\front_link_crop.png,"[76, 72, 188, 317]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L7,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L7\front_proximal_joint_crop.png,"[75, 73, 175, 318]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L7,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L7\front_distal_joint_crop.png,"[90, 71, 190, 316]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L7,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L7\isometric_link_crop.png,"[104, 17, 204, 339]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L7,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L7\isometric_proximal_joint_crop.png,"[99, 10, 199, 332]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L7,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L7\isometric_distal_joint_crop.png,"[109, 24, 209, 346]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L8,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L8\front_link_crop.png,"[91, 70, 203, 315]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L8,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L8\front_proximal_joint_crop.png,"[90, 71, 190, 316]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L8,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L8\front_distal_joint_crop.png,"[105, 70, 205, 315]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L8,isometric,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L8\isometric_link_crop.png,"[114, 31, 214, 353]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L8,isometric,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L8\isometric_proximal_joint_crop.png,"[109, 24, 209, 346]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L8,isometric,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L8\isometric_distal_joint_crop.png,"[119, 38, 219, 360]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L9,front,link,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L9\front_link_crop.png,"[106, 69, 218, 314]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L9,front,proximal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L9\front_proximal_joint_crop.png,"[105, 70, 205, 315]",silhouette_bbox_plus_urdf_link_order,False
dev_arm-551a9c392e,L9,front,distal,D:\CADtest\papertest\experiments\try3_freecad_full_workflow\runs\visual_agent\deterministic\dev_arm-551a9c392e\crops\L9\front_distal_joint_crop.png,"[119, 68, 219, 313]",silhouette_bbox_plus_urdf_link_order,False
