entity_id,manufacturer,name,source,is_audit30,ratio,feature_ok,failures,n_meshes,n_failed,faces,normal_spectral_entropy,curvature_entropy,dihedral_q90_deg,sharp_rate_30deg,complexity_score
arm-24c767f546,ABB,IRB 4600-20/2.50,ros-industrial,False,0.5,True,[],7,0,18284,0.9400480281489212,0.7244487235929348,91.16132587329012,0.45176682980186966,1.2676088309312203
arm-24c767f546,ABB,IRB 4600-20/2.50,ros-industrial,False,0.25,True,[],7,0,9136,0.9331570699208885,0.8069687875897511,99.06876319234435,0.49605464311844755,1.4328398772975715
arm-304c9a08a5,ABB,IRB 4600-40/2.55,ros-industrial,False,1.0,True,[],7,0,38491,0.9453164598453986,0.6198444217147921,89.45908649214314,0.3494050079866919,0.9980548366144353
arm-304c9a08a5,ABB,IRB 4600-40/2.55,ros-industrial,False,0.5,True,[],7,0,19243,0.9433452305173982,0.713791058892932,91.29155133661976,0.43876678990962475,1.2553804091940046
arm-304c9a08a5,ABB,IRB 4600-40/2.55,ros-industrial,False,0.25,True,[],7,0,9618,0.9369804443114994,0.798612343395161,98.11615277877318,0.4890770914852201,1.4314729458091615
arm-44d423d29d,ABB,IRB 4600-60/2.05,ros-industrial,True,1.0,True,[],7,0,60195,0.9551330013493363,0.5629003641093703,89.03540348238685,0.327850376759104,0.9597699007244647
arm-44d423d29d,ABB,IRB 4600-60/2.05,ros-industrial,True,0.5,True,[],7,0,30095,0.9537583925445303,0.6777212759091308,90.3398775112387,0.4061031310692177,1.2216638246023424
arm-44d423d29d,ABB,IRB 4600-60/2.05,ros-industrial,True,0.25,True,[],7,0,15043,0.9495186155490417,0.7577735722591976,94.45789359001803,0.45393887185312126,1.3878175496433758
arm-8fcf241b6f,ABB,IRB 52-7/1.2,ros-industrial,False,1.0,True,[],7,0,26059,0.9254354360112985,0.4204358461353901,88.72964341656719,0.3205313707703526,0.5931770283154708
arm-8fcf241b6f,ABB,IRB 52-7/1.2,ros-industrial,False,0.5,True,[],7,0,13092,0.9245136739640696,0.5259053522131987,89.69252208184247,0.35289703357441227,0.7652337843340511
arm-8fcf241b6f,ABB,IRB 52-7/1.2,ros-industrial,False,0.25,True,[],7,0,6928,0.9109460327765906,0.6035781172331518,90.24696469946659,0.3890756056672021,0.8280844752428635
arm-91f018718c,ABB,IRB 52-7/1.45,ros-industrial,False,1.0,True,[],7,0,26848,0.9161640813285687,0.40194818085156014,88.76752606652002,0.32024181381067623,0.5115515136413203
arm-91f018718c,ABB,IRB 52-7/1.45,ros-industrial,False,0.5,True,[],7,0,13488,0.9152601207813555,0.5109988427403784,89.72674018104982,0.3493131858587807,0.6818532740266394
arm-91f018718c,ABB,IRB 52-7/1.45,ros-industrial,False,0.25,True,[],7,0,7126,0.9008643322670921,0.588692838188668,89.80038415822611,0.38202325214458077,0.7306384987436221
arm-065970a45f,ABB,IRB 5400,ros-industrial,False,1.0,True,"[""link_1.dae: ModuleNotFoundError: No module named 'networkx'"", ""link_3.dae: ModuleNotFoundError: No module named 'networkx'""]",6,2,66555,0.8977807878293204,0.20334643670218355,27.136258142638926,0.11061589821544597,-0.52252910809212
arm-065970a45f,ABB,IRB 5400,ros-industrial,False,0.5,True,"[""link_1.dae: ModuleNotFoundError: No module named 'networkx'"", ""link_3.dae: ModuleNotFoundError: No module named 'networkx'""]",6,2,33276,0.8876935052279035,0.34468257387628237,132.9891647480919,0.651151195467954,0.9477416173423239
arm-065970a45f,ABB,IRB 5400,ros-industrial,False,0.25,True,"[""link_1.dae: ModuleNotFoundError: No module named 'networkx'"", ""link_3.dae: ModuleNotFoundError: No module named 'networkx'""]",6,2,24270,0.8825958938245526,0.42017946979769377,129.452081529573,0.6481344550463553,0.9786234704175445
arm-6af92e32a6,ABB,IRB 6600-255/2.55,ros-industrial,False,1.0,True,[],9,0,22783,0.9263564457920593,0.33991732821474624,54.89386746838387,0.18706278040164967,0.09693663196981318
arm-6af92e32a6,ABB,IRB 6600-255/2.55,ros-industrial,False,0.5,True,[],9,0,11388,0.9127625544970356,0.5554660077604276,88.11702981689392,0.3371518882118796,0.6844748579261242
arm-6af92e32a6,ABB,IRB 6600-255/2.55,ros-industrial,False,0.25,True,[],9,0,5690,0.8963014377262839,0.6369718812564127,76.25951479074347,0.3718263530026672,0.6642485641598074
arm-0ef5af4e54,ABB,IRB 6640,ros-industrial,False,1.0,True,"[""cylinder.stl: ModuleNotFoundError: No module named 'networkx'"", ""piston.stl: ModuleNotFoundError: No module named 'networkx'""]",7,2,39982,0.863978997935319,0.4996214738180753,86.39278437622696,0.2200306442057868,0.08708294943386229
arm-0ef5af4e54,ABB,IRB 6640,ros-industrial,False,0.5,True,"[""cylinder.stl: ModuleNotFoundError: No module named 'networkx'"", ""piston.stl: ModuleNotFoundError: No module named 'networkx'""]",7,2,19988,0.8640968013949288,0.6171293587575163,89.44735159416805,0.3168705720307358,0.4036960973341056
arm-0ef5af4e54,ABB,IRB 6640,ros-industrial,False,0.25,True,"[""cylinder.stl: ModuleNotFoundError: No module named 'networkx'"", ""piston.stl: ModuleNotFoundError: No module named 'networkx'""]",7,2,9991,0.8632202749778743,0.734646049232877,93.27695329146333,0.4114003536853479,0.7138146503930854
arm-897106e190,ABB,IRB 6640-185/2.8,ros-industrial,False,1.0,True,"[""link_1.dae: ModuleNotFoundError: No module named 'networkx'"", ""link_3.dae: ModuleNotFoundError: No module named 'networkx'""]",7,2,82917,0.8977915416975986,0.2033664905008544,27.13636542756598,0.11061154932002443,-0.5224434015199841
arm-897106e190,ABB,IRB 6640-185/2.8,ros-industrial,False,0.5,True,"[""link_1.dae: ModuleNotFoundError: No module named 'networkx'"", ""link_3.dae: ModuleNotFoundError: No module named 'networkx'""]",7,2,41456,0.887714246130222,0.3447142964490861,132.97258463657138,0.6510591659857835,0.9478252616283099
arm-897106e190,ABB,IRB 6640-185/2.8,ros-industrial,False,0.25,True,"[""link_1.dae: ModuleNotFoundError: No module named 'networkx'"", ""link_3.dae: ModuleNotFoundError: No module named 'networkx'""]",7,2,28360,0.8826203810978073,0.4202260960327066,129.4396348848729,0.6480561166719937,0.9787700094010269
arm-ef24cb935c,ABB,IRB 6650S-125/3.50,ros-industrial,False,1.0,True,[],7,0,32418,0.9157299528029922,0.44376596549672853,87.84257977426637,0.335128233320241,0.5760227603238804
arm-ef24cb935c,ABB,IRB 6650S-125/3.50,ros-industrial,False,0.5,True,[],7,0,16206,0.915314574642897,0.5508588697519602,88.51488297748043,0.3892314911376983,0.789896407904177
arm-ef24cb935c,ABB,IRB 6650S-125/3.50,ros-industrial,False,0.25,True,[],7,0,8688,0.8985875418078012,0.6608891636233246,90.51606272534698,0.4252683740875789,0.8749892983691039
arm-cd4762843b,ABB,IRB 6650S-90/3.90,ros-industrial,False,1.0,True,[],7,0,34044,0.9151232343065517,0.44133530389290154,87.56774999544423,0.3318652913415979,0.5621649971875406
arm-cd4762843b,ABB,IRB 6650S-90/3.90,ros-industrial,False,0.5,True,[],7,0,17020,0.9147111080075849,0.5469137829858138,89.38147382948341,0.3855348292849533,0.7796649607354955
arm-cd4762843b,ABB,IRB 6650S-90/3.90,ros-industrial,False,0.25,True,[],7,0,9096,0.8982718147211646,0.6551337098006196,90.29623868838607,0.41809848236027325,0.8528037480738224
arm-fa8324d39f,ABB,IRB 6700-200/2.60,ros-industrial,False,1.0,True,[],9,0,66530,0.9492867278915882,0.5124828758529821,89.46902748105114,0.29834876486501055,0.8162283596780977
arm-fa8324d39f,ABB,IRB 6700-200/2.60,ros-industrial,False,0.5,True,[],9,0,33260,0.9489519739383661,0.6134955537718786,89.91625814786701,0.3723576422815546,1.0577632943597952
arm-fa8324d39f,ABB,IRB 6700-200/2.60,ros-industrial,False,0.25,True,[],9,0,16625,0.9458605755782324,0.7095618815726156,92.15334329209378,0.4183478975704023,1.2359050246352237
arm-87daff3862,ABB,IRB 6700-235/2.65,ros-industrial,False,1.0,True,[],9,0,61201,0.9504198194791312,0.5530636821033126,89.63452110406534,0.31730438439929276,0.9025666708055881
arm-87daff3862,ABB,IRB 6700-235/2.65,ros-industrial,False,0.5,True,[],9,0,30596,0.9501187160178983,0.6382769075717133,89.9245183637401,0.3824753994960345,1.1105544681647663
arm-87daff3862,ABB,IRB 6700-235/2.65,ros-industrial,False,0.25,True,[],9,0,15293,0.9464824213321273,0.7274392967207896,92.0678290212476,0.4242803402121246,1.269655797098416
arm-022ef09303,ABB,IRB 7600-150/3.50,ros-industrial,False,1.0,True,[],9,0,29816,0.9223801116521403,0.4857190286887499,86.7789861179501,0.31640098130452404,0.6273679733584687
arm-022ef09303,ABB,IRB 7600-150/3.50,ros-industrial,False,0.5,True,[],9,0,14902,0.9218584446078991,0.5791938228430685,89.68710168529894,0.3740809506714518,0.8436649893870207
arm-022ef09303,ABB,IRB 7600-150/3.50,ros-industrial,False,0.25,True,[],9,0,7448,0.9166538183929892,0.7136484947498843,91.40944423193123,0.4411136267302643,1.0844588606482193
arm-19acb3833f,Fanuc,CR-35iA,ros-industrial,False,1.0,True,[],7,0,54884,0.9362270854387378,0.06261206896865378,3.125645541155293,0.019268576397856705,-0.7122572102946224
arm-19acb3833f,Fanuc,CR-35iA,ros-industrial,False,0.5,True,[],7,0,27438,0.9362304825336635,0.12031625801106444,8.323843856328304,0.03321795674115175,-0.5966961813568384
arm-19acb3833f,Fanuc,CR-35iA,ros-industrial,False,0.25,True,[],7,0,14046,0.9362159728696657,0.21063191038865292,17.110667590180533,0.05611204311645989,-0.41064839420045507
arm-8802f2b8b4,Fanuc,CR-7iA,ros-industrial,False,1.0,True,"[""link_6.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,1659,0.9332864984947581,0.6663429889729653,126.05337872291646,0.28183841605081733,1.0447621043398794
arm-8802f2b8b4,Fanuc,CR-7iA,ros-industrial,False,0.5,True,"[""link_6.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,919,0.9332369130389816,0.6652623474031236,84.62803665302287,0.3150365214558873,0.8826201884267486
arm-8802f2b8b4,Fanuc,CR-7iA,ros-industrial,False,0.25,True,"[""link_6.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,747,0.9328179825693773,0.6744911703847057,85.42584143954831,0.33384965221764923,0.92733444489019
arm-3acdb3f5e2,Fanuc,CR-7iA/L,ros-industrial,False,1.0,True,"[""link_6.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,1677,0.9168215422573405,0.61904797739668,85.83510256416386,0.2440607374872255,0.6053418250811282
arm-3acdb3f5e2,Fanuc,CR-7iA/L,ros-industrial,False,0.5,True,"[""link_6.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,927,0.9170386611631569,0.6500693833138635,80.77637147924295,0.3014746019776767,0.7151611347408906
arm-3acdb3f5e2,Fanuc,CR-7iA/L,ros-industrial,False,0.25,True,"[""link_6.stl: ModuleNotFoundError: No module named 'networkx'""]",6,1,689,0.916368671273825,0.6828193917843025,87.70182213489926,0.3425554722018581,0.8556821915727401
arm-98c28568ba,Fanuc,CRX-10iA/L,ros-industrial,False,1.0,True,[],7,0,24482,0.8788391960937044,0.07886590482451462,12.035629515771063,0.037941984217080955,-0.9917792130621985
arm-98c28568ba,Fanuc,CRX-10iA/L,ros-industrial,False,0.5,True,[],7,0,12234,0.878807841918874,0.15092177640938548,14.370826921354276,0.051632869083244264,-0.8762408141612439
arm-98c28568ba,Fanuc,CRX-10iA/L,ros-industrial,False,0.25,True,[],7,0,6114,0.8788159524339407,0.2425419311233767,18.684286124900385,0.07201267691255095,-0.7166822787918222
arm-cf88bb5d3f,Fanuc,LR Mate 200i,ros-industrial,False,1.0,True,[],7,0,4277,0.9393159840710339,0.3025106919689141,33.90430349313342,0.08119554330972902,-0.1562153370317812
arm-cf88bb5d3f,Fanuc,LR Mate 200i,ros-industrial,False,0.5,True,[],7,0,2195,0.9393048935689297,0.3876356266977687,51.08322674702114,0.11212000885546905,0.0826368882726662
arm-cf88bb5d3f,Fanuc,LR Mate 200i,ros-industrial,False,0.25,True,[],7,0,1263,0.9396213557116188,0.4688837431980541,54.731054491952435,0.15614795851928748,0.2708837501199085
arm-fa86494fa0,Fanuc,LR Mate 200iB,matlab,False,1.0,True,[],7,0,25209,0.9480410268216795,0.16443435784041846,19.93666085486438,0.05537038380927254,-0.3701051098260988
arm-fa86494fa0,Fanuc,LR Mate 200iB,matlab,False,0.5,True,[],7,0,14204,0.9478238109043305,0.20276547725031666,21.01640158547147,0.0661532883681328,-0.30466446883402376
arm-fa86494fa0,Fanuc,LR Mate 200iB,matlab,False,0.25,True,[],7,0,12418,0.9479371941744191,0.22269250220296813,22.327512788817405,0.07442116831984026,-0.2605089113974909
arm-4c7b408826,Fanuc,LR Mate 200iB/3L,ros-industrial,False,1.0,True,[],7,0,25109,0.9332906405680855,0.16310083274907178,19.293242195931523,0.05132976601961964,-0.47907711299605926
arm-4c7b408826,Fanuc,LR Mate 200iB/3L,ros-industrial,False,0.5,True,[],7,0,14128,0.9331542614914876,0.21022689563378696,21.33484436894702,0.0638781449757265,-0.39523287144483527
arm-4c7b408826,Fanuc,LR Mate 200iB/3L,ros-industrial,False,0.25,True,[],7,0,11836,0.9334397001738639,0.2320335986970683,22.828117639903102,0.07317348277268063,-0.3451064435740686
arm-cb42051aad,Fanuc,LR Mate 200iC,ros-industrial,False,1.0,True,[],7,0,20341,0.9282198391922453,0.039223696597816944,7.70903923936091,0.014080051683027468,-0.7755492447190113
arm-cb42051aad,Fanuc,LR Mate 200iC,ros-industrial,False,0.5,True,[],7,0,10556,0.9282425526973537,0.22007982684854,15.75165865053676,0.039594700378421444,-0.4889190185495752
