entity_id,manufacturer,name,v3_split,face_budget,approximation_ok,original_faces,target_faces,achieved_faces,mesh_count,failure_count,failures,normalized_chamfer,normalized_hausdorff,normal_error,p_normalized_chamfer,p_normalized_hausdorff,p_normal_error,budget_difficulty
arm-01df249d91,Trossen Robotics,WidowX-200,development,1000,True,7722,1000,2214,9,0,[],0.020858602446662,0.0632254058830496,0.161583356190312,0.075,0.075,0.5375,0.22916666666666666
arm-01df249d91,Trossen Robotics,WidowX-200,development,5000,True,7722,5000,4988,9,0,[],0.0207421583767565,0.0612624377968022,0.1507335136248482,0.2125,0.225,0.6625,0.3666666666666667
arm-01df249d91,Trossen Robotics,WidowX-200,development,10000,True,7722,10000,7722,9,0,[],0.0,0.0,0.0,0.225,0.225,0.225,0.225
arm-1293f54184,Trossen Robotics,WidowX-250,development,1000,True,7842,1000,2456,9,0,[],0.0198750074757676,0.0601005630558915,0.1592377039705912,0.0125,0.025,0.5,0.17916666666666667
arm-1293f54184,Trossen Robotics,WidowX-250,development,5000,True,7842,5000,4994,9,0,[],0.0198899155735502,0.0605031593196362,0.1577891777975306,0.1625,0.1625,0.675,0.3333333333333333
arm-1293f54184,Trossen Robotics,WidowX-250,development,10000,True,7842,10000,7842,9,0,[],0.0,0.0,0.0,0.225,0.225,0.225,0.225
arm-787fc29345,Trossen Robotics,WidowX-250s,development,1000,True,10866,1000,2996,10,0,[],0.021415772393915,0.070544117686181,0.1704709709388762,0.1125,0.25,0.6,0.3208333333333333
arm-787fc29345,Trossen Robotics,WidowX-250s,development,5000,True,10866,5000,5072,10,0,[],0.0208994886299984,0.062326905679108,0.1784006140366735,0.25,0.25,0.775,0.425
arm-787fc29345,Trossen Robotics,WidowX-250s,development,10000,True,10866,10000,9988,10,0,[],0.0214393954563193,0.0633620983283536,0.1776282541736085,0.35,0.3125,0.825,0.4958333333333333
arm-c83ebf2672,Universal Robots,UR10,development,1000,True,116052,1000,5257,7,0,[],0.0413957587851712,0.2037300630374874,0.2246772820254628,0.9375,1.0,0.825,0.9208333333333334
arm-c83ebf2672,Universal Robots,UR10,development,5000,True,116052,5000,6712,7,0,[],0.0367656680466805,0.1881673599844518,0.2205400432428454,1.0,1.0,0.9125,0.9708333333333333
arm-c83ebf2672,Universal Robots,UR10,development,10000,True,116052,10000,9994,7,0,[],0.0298772504052664,0.1452595949885639,0.193946085160527,1.0,1.0,0.875,0.9583333333333334
arm-acd806343f,Universal Robots,UR10e,development,1000,True,129621,1000,85931,7,0,[],0.0229204903623942,0.1346629831731678,0.1327507162643317,0.225,0.875,0.3625,0.48750000000000004
arm-acd806343f,Universal Robots,UR10e,development,5000,True,129621,5000,85931,7,0,[],0.0231132404939674,0.130265897241396,0.1375085135504191,0.4875,0.9875,0.5875,0.6875
arm-acd806343f,Universal Robots,UR10e,development,10000,True,129621,10000,85931,7,0,[],0.0233011370895925,0.1328916156891347,0.1443839956745854,0.5875,0.9875,0.6375,0.7375000000000002
arm-447dd175af,Universal Robots,UR3,validation,1000,True,67274,1000,4629,7,0,[],0.0669366698575774,0.3144631608321816,0.2977454862727792,1.0,1.0,0.9875,0.9958333333333332
arm-447dd175af,Universal Robots,UR3,validation,5000,True,67274,5000,6858,7,0,[],0.0538946755107907,0.254395077110869,0.2270801321739917,1.0,1.0,0.925,0.975
arm-447dd175af,Universal Robots,UR3,validation,10000,True,67274,10000,10515,7,0,[],0.0311609845547219,0.1305403840069768,0.1961336841867871,1.0,0.975,0.875,0.9500000000000001
arm-e99fababe4,Universal Robots,UR3e,validation,1000,True,131817,1000,83759,7,0,[],0.0258615790768859,0.1544703852831303,0.1734683273553814,0.5,0.9125,0.6375,0.6833333333333332
arm-e99fababe4,Universal Robots,UR3e,validation,5000,True,131817,5000,83759,7,0,[],0.0261911392535807,0.1643816859888571,0.17497720529096,0.9,0.9875,0.7375,0.875
arm-e99fababe4,Universal Robots,UR3e,validation,10000,True,131817,10000,83759,7,0,[],0.0259523232722456,0.1565050754998808,0.163589344274813,0.9625,1.0,0.7375,0.9
arm-17a4199cfb,Universal Robots,UR5,validation,1000,True,95670,1000,17865,7,0,[],0.0323927813197988,0.1200295030216735,0.1658167459560762,0.75,0.775,0.575,0.6999999999999998
arm-17a4199cfb,Universal Robots,UR5,validation,5000,True,95670,5000,17999,7,0,[],0.0268325371814417,0.0980967661906965,0.1628946330523073,0.925,0.9,0.7,0.8416666666666668
arm-17a4199cfb,Universal Robots,UR5,validation,10000,True,95670,10000,18187,7,0,[],0.0268635820083672,0.0965766393071994,0.161421711200381,0.9875,0.9625,0.7,0.8833333333333334
arm-31ecc95a27,Universal Robots,UR5e,validation,1000,True,121789,1000,73204,7,0,[],0.0244485263879432,0.1392247309469921,0.177888853598069,0.3125,0.875,0.7,0.6291666666666667
arm-31ecc95a27,Universal Robots,UR5e,validation,5000,True,121789,5000,73204,7,0,[],0.0234857930126443,0.1355671400320991,0.1574175074826069,0.5375,0.9875,0.6625,0.7291666666666666
arm-31ecc95a27,Universal Robots,UR5e,validation,10000,True,121789,10000,73204,7,0,[],0.023855867980908,0.1270470075546533,0.1549789028583279,0.6875,0.975,0.6875,0.7833333333333333
arm-e8a782b5bc,Yaskawa Motoman,Motoman MH5,validation,1000,True,184911,1000,17789,7,0,[],0.0295447917611126,0.1052573601343982,0.1892149641616717,0.675,0.6375,0.75,0.6875
arm-e8a782b5bc,Yaskawa Motoman,Motoman MH5,validation,5000,True,184911,5000,17789,7,0,[],0.0302920515029006,0.1074402930195028,0.1851872840242995,0.975,0.95,0.8125,0.9125
arm-e8a782b5bc,Yaskawa Motoman,Motoman MH5,validation,10000,True,184911,10000,17789,7,0,[],0.0296743764370711,0.1025498611202033,0.1842303595670541,0.9875,0.975,0.825,0.9291666666666666
arm-3d848aeb52,Yaskawa Motoman,Motoman SIA10D,validation,1000,True,9887,1000,992,8,0,[],0.0243915386693658,0.0736130040337192,0.0377639154760209,0.3125,0.35,0.0,0.22083333333333333
arm-3d848aeb52,Yaskawa Motoman,Motoman SIA10D,validation,5000,True,9887,5000,4990,8,0,[],0.0241731390123846,0.0714776920353353,0.0315629017450068,0.7,0.5875,0.15,0.4791666666666667
arm-3d848aeb52,Yaskawa Motoman,Motoman SIA10D,validation,10000,True,9887,10000,9887,8,0,[],0.0,0.0,0.0,0.225,0.225,0.225,0.225
arm-eee1fac0b3,Yaskawa Motoman,Motoman SIA10F,validation,1000,True,9887,1000,992,8,0,[],0.0244148756188287,0.0705138112366427,0.0355260196215332,0.3125,0.2375,0.0,0.18333333333333335
arm-eee1fac0b3,Yaskawa Motoman,Motoman SIA10F,validation,5000,True,9887,5000,4990,8,0,[],0.023958489867526,0.0687331640892669,0.0308170191837173,0.6125,0.525,0.15,0.4291666666666667
arm-eee1fac0b3,Yaskawa Motoman,Motoman SIA10F,validation,10000,True,9887,10000,9887,8,0,[],0.0,0.0,0.0,0.225,0.225,0.225,0.225
arm-10582c0edf,Yaskawa Motoman,Motoman SIA20D,validation,1000,True,9887,1000,992,8,0,[],0.0244311847124228,0.0690424400767064,0.0375341055050984,0.3125,0.2375,0.0,0.18333333333333335
arm-10582c0edf,Yaskawa Motoman,Motoman SIA20D,validation,5000,True,9887,5000,4990,8,0,[],0.0240659863169634,0.0711806108010598,0.0287980961185371,0.65,0.575,0.15,0.4583333333333333
arm-10582c0edf,Yaskawa Motoman,Motoman SIA20D,validation,10000,True,9887,10000,9887,8,0,[],0.0,0.0,0.0,0.225,0.225,0.225,0.225
arm-33a606333c,Yaskawa Motoman,Motoman SIA5D,validation,1000,True,11693,1000,994,8,0,[],0.0239336877468523,0.0714106136609987,0.0502726415964168,0.2625,0.2625,0.2,0.2416666666666667
arm-33a606333c,Yaskawa Motoman,Motoman SIA5D,validation,5000,True,11693,5000,4992,8,0,[],0.0234640634677508,0.0725462884766308,0.0407732707879747,0.5375,0.6375,0.2125,0.4624999999999999
arm-33a606333c,Yaskawa Motoman,Motoman SIA5D,validation,10000,True,11693,10000,9991,8,0,[],0.0236008341574879,0.0698663489307499,0.0431014001200135,0.6375,0.5375,0.3375,0.5041666666666665
